RDD34509.1	contig4956	3.11e-55	54.7	28	585	612	89115	89032	78.571	732	95212
RDD34509.1	contig4956	3.11e-55	38.1	19	714	732	88725	88669	89.474	732	95212
RDD34743.1	contig82518	1.16e-112	320	615	113	682	13241	11457	40.976	707	55352
RDD34743.1	contig82518	1.16e-112	84.3	118	1	113	13554	13237	58.475	707	55352
RDD34743.1	contig82518	1.16e-112	37.0	28	678	705	11481	11398	64.286	707	55352
RDD34743.1	contig82518	9.24e-34	68.9	242	382	617	33943	33305	27.273	707	55352
RDD34743.1	contig82518	9.24e-34	55.1	68	626	692	33213	33010	44.118	707	55352
RDD34743.1	contig82518	9.24e-34	52.8	152	207	357	34470	34018	30.263	707	55352
RDD34743.1	contig82518	3.96e-23	99.0	149	10	147	35202	34774	48.993	707	55352
RDD34743.1	contig82518	3.42e-12	63.2	57	237	293	12822	12652	56.140	707	55352
RDD34743.1	contig22648	2.83e-72	142	160	1	152	54082	53624	58.750	707	83542
RDD34743.1	contig22648	2.83e-72	85.1	102	163	260	53562	53257	52.941	707	83542
RDD34743.1	contig22648	2.83e-72	78.2	96	289	382	53146	52859	42.708	707	83542
RDD34743.1	contig22648	2.28e-21	93.2	156	189	327	61762	62229	33.974	707	83542
RDD34743.1	contig22648	3.24e-21	92.8	224	457	668	45530	44910	36.161	707	83542
RDD34743.1	contig4956	5.06e-24	101	114	584	696	89060	88728	51.754	707	95212
RDD34841.1	contig82518	0.0	403	326	385	708	12413	11454	65.337	737	55352
RDD34841.1	contig82518	0.0	153	147	112	256	13238	12807	59.864	737	55352
RDD34841.1	contig82518	0.0	144	111	1	111	13554	13237	78.378	737	55352
RDD34841.1	contig82518	0.0	104	79	306	383	12649	12416	67.089	737	55352
RDD34841.1	contig82518	0.0	83.6	51	252	302	12822	12670	80.392	737	55352
RDD34841.1	contig82518	8.54e-44	86.3	269	377	641	34015	33305	31.970	737	55352
RDD34841.1	contig82518	8.54e-44	68.9	157	222	376	34467	34006	35.032	737	55352
RDD34841.1	contig82518	8.54e-44	55.8	75	650	722	33216	32992	48.000	737	55352
RDD34841.1	contig82518	8.72e-26	107	144	9	147	35205	34777	47.917	737	55352
RDD34841.1	contig82518	8.63e-14	68.6	34	700	733	11487	11386	94.118	737	55352
RDD34841.1	contig22648	7.53e-63	120	103	174	275	53565	53257	61.165	737	83542
RDD34841.1	contig22648	7.53e-63	95.1	79	311	387	53125	52895	63.291	737	83542
RDD34841.1	contig22648	7.53e-63	59.7	49	272	317	53270	53124	75.510	737	83542
RDD34841.1	contig22648	5.06e-57	205	183	1	182	54082	53537	65.027	737	83542
RDD34841.1	contig22648	2.67e-44	166	222	486	692	45530	44910	47.297	737	83542
RDD34841.1	contig22648	2.35e-23	99.8	98	387	484	48307	48014	58.163	737	83542
RDD34841.1	contig22648	1.21e-19	87.8	212	155	341	61603	62226	27.830	737	83542
RDD34841.1	contig4956	4.05e-56	152	104	617	720	89033	88728	74.038	737	95212
RDD34841.1	contig4956	4.05e-56	60.5	28	590	617	89115	89032	96.429	737	95212
RDD34841.1	contig4956	4.05e-56	39.3	19	719	737	88725	88669	94.737	737	95212
