contig14679	contig14679	82.203	118	13	7	5500	5609	7341	7458	1.10e-19	95.1
contig14679	contig14679	74.586	181	35	8	31937	32112	13306	13480	3.83e-19	94.2
contig14679	contig14679	75.172	145	18	6	31941	32085	27196	27322	4.67e-18	89.7
contig14679	contig14679	86.765	68	5	3	9067	9132	1620	1685	3.59e-13	73.4
contig14679	contig14679	86.765	68	5	3	1620	1685	9067	9132	3.59e-13	73.4
contig14679	contig14679	72.626	179	36	10	26636	26809	27209	27039	4.37e-12	69.8
contig14679	contig14679	80.682	88	11	5	7341	7427	5791	5873	5.33e-11	66.2
contig14679	contig14679	80.682	88	11	5	5791	5873	7341	7427	5.33e-11	66.2
contig14679	contig14679	80.952	63	12	0	7491	7553	7398	7460	2.26e-09	60.8
contig14679	contig14679	80.952	63	12	0	7398	7460	7491	7553	2.26e-09	60.8
contig14679	contig14679	75.532	94	21	2	7890	7981	5128	5221	7.90e-09	59.9
contig14679	contig14679	75.532	94	21	2	5128	5221	7890	7981	7.90e-09	59.9
contig14679	contig14679	74.797	123	15	9	4631	4751	4237	4345	2.76e-08	57.2
contig14679	contig14679	74.797	123	15	9	4237	4345	4631	4751	2.76e-08	57.2
contig14679	contig14679	74.038	104	13	6	7715	7813	4250	4344	1.17e-06	52.7
contig14679	contig14679	74.038	104	13	6	4250	4344	7715	7813	1.17e-06	52.7
contig14679	contig14679	69.231	208	45	12	7188	7387	5128	5324	4.09e-06	50.9
contig14679	contig14679	69.231	208	45	12	5128	5324	7188	7387	4.09e-06	50.9
contig14679	contig14679	80.000	55	7	1	17480	17534	17400	17450	4.09e-06	50.0
contig14679	contig14679	80.000	55	7	1	17400	17450	17480	17534	4.09e-06	50.0
contig14679	contig14679	73.737	99	16	5	9367	9461	9256	9348	1.43e-05	49.1
contig14679	contig14679	73.737	99	16	5	9256	9348	9367	9461	1.43e-05	49.1
contig14679	contig14679	78.689	61	9	2	7491	7551	5553	5609	4.99e-05	47.3
contig14679	contig14679	70.000	110	32	1	7855	7963	5602	5711	4.99e-05	47.3
contig14679	contig14679	78.689	61	9	2	5553	5609	7491	7551	4.99e-05	47.3
contig14679	contig14679	70.000	110	32	1	5602	5711	7855	7963	4.99e-05	47.3
contig14679	contig14679	70.732	164	26	12	31937	32100	31294	31435	4.99e-05	46.4
contig14679	contig14679	78.431	51	5	1	23321	23371	18700	18744	1.74e-04	44.6
contig14679	contig113427	79.346	673	55	37	32162	32807	3569	4184	9.57e-141	497
contig14679	contig113427	72.535	1085	129	76	30959	31965	2436	3429	1.73e-118	424
contig14679	contig113427	82.857	385	33	25	23358	23729	14785	15149	6.47e-86	315
contig14679	contig113427	80.000	445	43	29	32680	33095	4395	4822	2.26e-85	313
contig14679	contig113427	80.588	170	23	9	31938	32100	2142	2308	1.86e-29	127
contig14679	contig113427	78.000	150	5	8	31938	32087	2153	2032	1.43e-24	112
contig14679	contig113427	76.871	147	17	10	27845	27990	286	416	6.93e-16	83.3
contig14679	contig113427	73.118	186	33	13	31932	32100	2649	2834	1.53e-11	68.0
contig14679	contig113427	95.556	45	0	2	29124	29168	1271	1313	5.33e-11	66.2
contig14679	contig113427	72.800	125	29	4	31938	32060	16357	16478	7.90e-09	59.9
contig14679	contig113427	73.256	86	21	2	14105	14188	633	718	1.74e-04	45.5
contig14679	contig113427	74.026	154	25	15	31932	32083	7009	7149	1.74e-04	44.6
contig14679	contig113427	72.656	128	19	10	31932	32057	18374	18261	6.08e-04	43.7
contig14679	contig67161	72.756	635	124	28	13908	14509	75564	74946	1.09e-76	284
contig14679	contig67161	77.536	276	32	21	23358	23614	77973	78237	1.63e-36	151
contig14679	contig67161	77.889	199	27	11	31943	32128	72014	72208	1.86e-29	127
contig14679	contig67161	80.000	165	18	8	31931	32088	73167	73323	1.86e-29	127
contig14679	contig67161	73.741	278	53	17	23358	23623	78561	78292	1.17e-25	114
contig14679	contig67161	77.922	154	22	5	31932	32078	43299	43151	4.09e-25	113
contig14679	contig67161	78.146	151	15	6	32765	32898	55442	55591	4.09e-25	113
contig14679	contig67161	75.676	148	7	7	31943	32089	63895	64014	2.58e-21	100
contig14679	contig67161	73.709	213	26	15	1728	1927	2051	2246	1.34e-18	92.4
contig14679	contig67161	79.245	106	18	3	14073	14174	75508	75613	6.93e-16	83.3
contig14679	contig67161	76.364	110	22	4	31938	32046	29175	29281	1.53e-11	68.0
contig14679	contig67161	82.278	79	7	5	23454	23528	69133	69208	1.86e-10	64.4
contig14679	contig67161	76.842	95	19	3	31940	32032	35540	35633	6.49e-10	62.6
contig14679	contig67161	69.841	126	13	5	31931	32055	77867	77766	2.76e-08	57.2
contig14679	contig67161	71.200	125	21	6	31933	32056	52376	52486	4.09e-06	50.9
contig14679	contig67161	71.930	114	25	5	26472	26582	46692	46583	4.99e-05	46.4
contig14679	contig67161	72.477	109	25	5	31940	32044	18887	18780	1.74e-04	44.6
contig14679	NODE_38289_length_618_cov_5.647166	80.769	104	13	2	32806	32903	69	171	1.10e-19	96.0
contig14679	NODE_44048_length_535_cov_2.969828	79.630	108	15	2	32806	32908	83	188	3.83e-19	94.2
contig14679	expressed_cds	77.895	95	16	1	32810	32899	3	97	2.95e-14	77.9
contig67161	contig67161	100.000	82325	0	0	1	82325	1	82325	0.0	1.485e+05
contig67161	contig67161	89.609	741	59	10	15551	16285	10289	11017	0.0	961
contig67161	contig67161	89.609	741	59	10	10289	11017	15551	16285	0.0	961
contig67161	contig67161	93.910	624	31	4	19990	20608	10181	10802	0.0	943
contig67161	contig67161	93.910	624	31	4	10181	10802	19990	20608	0.0	943
contig67161	contig67161	71.637	2602	452	162	77033	79491	79491	77033	0.0	893
contig67161	contig67161	88.846	520	49	5	20098	20608	15551	16070	0.0	663
contig67161	contig67161	88.846	520	49	5	15551	16070	20098	20608	0.0	663
contig67161	contig67161	85.366	287	26	7	27580	27858	27858	27580	1.95e-84	312
contig67161	contig67161	80.267	375	38	23	71155	71511	68843	68487	1.71e-72	272
contig67161	contig67161	80.267	375	38	23	68487	68843	71511	71155	1.71e-72	272
contig67161	contig67161	74.686	557	54	42	14061	14567	12342	12861	1.08e-68	259
contig67161	contig67161	74.686	557	54	42	12342	12861	14061	14567	1.08e-68	259
contig67161	contig67161	84.348	230	14	8	16496	16718	16267	16481	3.53e-62	237
contig67161	contig67161	84.348	230	14	8	16267	16481	16496	16718	3.53e-62	237
contig67161	contig67161	74.797	369	79	6	34777	35135	34669	35033	1.50e-60	233
contig67161	contig67161	74.797	369	79	6	34669	35033	34777	35135	1.50e-60	233
contig67161	contig67161	69.261	771	167	38	11572	12307	12307	11572	4.03e-55	214
contig67161	contig67161	68.026	932	214	45	52283	53184	18309	17432	4.90e-54	211
contig67161	contig67161	70.989	455	105	12	34656	35099	34458	34896	1.08e-49	196
contig67161	contig67161	70.989	455	105	12	34458	34896	34656	35099	1.08e-49	196
contig67161	contig67161	85.326	184	15	7	13330	13507	13135	13312	4.59e-48	190
contig67161	contig67161	85.326	184	15	7	13135	13312	13330	13507	4.59e-48	190
contig67161	contig67161	75.543	368	45	27	23641	23973	23472	23115	2.90e-44	178
contig67161	contig67161	76.087	368	43	29	23115	23472	23973	23641	2.90e-44	178
contig67161	contig67161	71.499	407	99	12	34740	35135	34567	34967	1.23e-42	173
contig67161	contig67161	71.499	407	99	12	34567	34967	34740	35135	1.23e-42	173
contig67161	contig67161	70.962	551	89	37	57508	58026	56415	55904	4.30e-42	170
contig67161	contig67161	70.962	551	89	37	55904	56415	58026	57508	4.30e-42	170
contig67161	contig67161	84.236	203	17	15	76285	76482	33759	33951	1.50e-41	168
contig67161	contig67161	90.678	118	11	0	76703	76820	63196	63079	6.39e-40	164
contig67161	contig67161	90.678	118	11	0	63079	63196	76820	76703	6.39e-40	164
contig67161	contig67161	81.383	188	29	6	72317	72499	64475	64289	7.78e-39	160
contig67161	contig67161	81.383	188	29	6	64289	64475	72499	72317	7.78e-39	160
contig67161	contig67161	74.917	303	46	16	46483	46774	72006	72289	7.78e-39	159
contig67161	contig67161	71.101	436	74	26	68851	69260	69260	68851	1.41e-35	149
contig67161	contig67161	79.812	213	24	14	76285	76479	33850	33639	1.71e-34	145
contig67161	contig67161	81.111	180	23	9	72640	72813	63271	63097	2.09e-33	141
contig67161	contig67161	81.111	180	23	9	63097	63271	72813	72640	2.09e-33	141
contig67161	contig67161	73.485	264	38	14	46496	46753	33126	32889	4.60e-29	127
contig67161	contig67161	72.659	267	53	10	21477	21733	21733	21477	1.60e-28	126
contig67161	contig67161	75.210	238	33	14	8673	8902	48208	48427	5.60e-28	124
contig67161	contig67161	69.086	372	94	11	34780	35140	34474	34835	1.96e-27	123
contig67161	contig67161	69.086	372	94	11	34474	34835	34780	35140	1.96e-27	123
contig67161	contig67161	78.689	183	12	13	76304	76481	68486	68646	6.82e-27	121
contig67161	contig67161	88.073	109	8	5	76696	76801	72706	72812	6.82e-27	121
contig67161	contig67161	88.073	109	8	5	72706	72812	76696	76801	6.82e-27	121
contig67161	contig67161	78.142	183	29	9	78012	78191	69074	69248	6.82e-27	120
contig67161	contig67161	78.142	183	29	9	69074	69248	78012	78191	6.82e-27	120
contig67161	contig67161	80.282	142	20	5	76342	76482	43151	43285	2.90e-25	115
contig67161	contig67161	85.965	114	8	7	78413	78524	69181	69074	1.23e-23	110
contig67161	contig67161	85.965	114	8	7	69074	69181	78524	78413	1.23e-23	110
contig67161	contig67161	76.027	146	16	4	918	1059	829	959	1.50e-22	105
contig67161	contig67161	70.370	270	71	7	34876	35143	34467	34729	5.25e-22	104
contig67161	contig67161	70.370	270	71	7	34467	34729	34876	35143	5.25e-22	104
contig67161	contig67161	82.243	107	16	3	68811	68916	23648	23544	7.79e-20	97.8
contig67161	contig67161	82.243	107	16	3	23544	23648	68916	68811	7.79e-20	97.8
contig67161	contig67161	70.533	319	60	20	46485	46788	17853	17554	9.49e-19	93.3
contig67161	contig67161	78.295	129	19	6	47048	47171	43277	43401	4.03e-17	88.7
contig67161	contig67161	72.436	156	33	4	80230	80383	79910	80057	2.09e-14	79.7
contig67161	contig67161	72.436	156	33	4	79910	80057	80230	80383	2.09e-14	79.7
contig67161	contig67161	72.917	144	35	3	34979	35120	34467	34608	2.55e-13	75.2
contig67161	contig67161	72.917	144	35	3	34467	34608	34979	35120	2.55e-13	75.2
contig67161	contig67161	78.571	112	16	7	76375	76482	47092	47199	1.08e-11	70.7
contig67161	contig67161	72.973	148	31	7	25034	25173	9600	9746	4.60e-10	64.4
contig67161	contig67161	72.973	148	31	7	9600	9746	25034	25173	4.60e-10	64.4
contig67161	contig67161	74.615	130	24	7	73105	73230	11620	11744	1.61e-09	63.5
contig67161	contig67161	71.895	153	21	9	70923	71056	52391	52540	1.61e-09	62.6
contig67161	contig67161	76.744	86	19	1	62436	62520	61030	61115	1.61e-09	62.6
contig67161	contig67161	76.744	86	19	1	61030	61115	62436	62520	1.61e-09	62.6
contig67161	contig67161	72.185	151	28	8	1015	1163	52528	52390	5.61e-09	60.8
contig67161	contig67161	84.211	57	7	2	71891	71946	68362	68307	2.38e-07	56.3
contig67161	contig67161	74.286	105	22	4	25309	25410	25225	25327	2.38e-07	55.4
contig67161	contig67161	74.286	105	22	4	25225	25327	25309	25410	2.38e-07	55.4
contig67161	contig67161	84.314	51	7	1	25104	25154	9699	9748	8.32e-07	53.6
contig67161	contig67161	76.087	92	18	4	23732	23821	23472	23383	8.32e-07	53.6
contig67161	contig67161	76.087	92	18	4	23383	23472	23821	23732	8.32e-07	53.6
contig67161	contig67161	93.750	32	2	0	64418	64449	63114	63083	1.01e-05	50.0
contig67161	contig67161	93.750	32	2	0	63083	63114	64449	64418	1.01e-05	50.0
contig67161	contig67161	70.796	113	22	4	11905	12016	56534	56636	3.54e-05	48.2
contig67161	contig67161	71.845	103	26	3	11906	12006	19844	19743	4.31e-04	45.5
contig67161	contig67161	78.125	64	8	3	63002	63062	76919	76979	4.31e-04	45.5
contig67161	contig113427	75.393	2735	358	149	55962	58504	5188	7799	0.0	1511
contig67161	contig113427	90.032	933	42	13	59179	60066	12356	13282	0.0	1251
contig67161	contig113427	82.338	804	50	50	58370	59098	8456	9242	0.0	668
contig67161	contig113427	81.778	450	35	16	57812	58247	5091	4675	7.75e-115	413
contig67161	contig113427	70.811	925	118	49	55904	56692	7307	6399	2.89e-101	368
contig67161	contig113427	81.491	389	44	16	77869	78238	14663	15042	2.08e-90	331
contig67161	contig113427	70.575	904	119	53	55458	56329	4501	5289	8.85e-89	325
contig67161	contig113427	89.344	244	9	11	60064	60305	13371	13599	6.37e-78	289
contig67161	contig113427	76.555	418	47	23	78301	78712	15041	14669	1.31e-67	255
contig67161	contig113427	82.119	151	12	6	76332	76481	2447	2311	2.54e-32	138
contig67161	contig113427	68.439	583	68	42	54492	55062	3459	3937	2.54e-32	138
contig67161	contig113427	78.462	195	26	10	69069	69254	14816	15003	1.08e-30	132
contig67161	contig113427	75.676	111	22	5	47048	47157	4158	4052	5.61e-09	61.7
contig67161	contig113427	74.444	90	23	0	39295	39384	1907	1818	1.96e-08	59.9
contig67161	contig113427	77.778	90	9	6	54080	54168	3113	3192	2.38e-07	56.3
contig67161	contig113427	70.614	228	24	21	50673	50887	1226	1423	8.32e-07	54.5
contig67161	contig113427	75.000	96	17	5	75496	75586	1161	1254	1.01e-05	50.0
contig67161	contig113427	73.000	100	24	3	55252	55350	5726	5629	3.54e-05	49.1
contig67161	NODE_65428_length_363_cov_4.945205	83.333	348	48	8	57923	58263	1	345	4.02e-93	340
contig67161	contig14679	72.756	635	124	28	74946	75564	14509	13908	2.71e-76	284
contig67161	contig14679	78.924	223	36	9	73107	73323	14787	15004	7.78e-39	160
contig67161	contig14679	83.069	189	16	13	76299	76481	12587	12409	1.15e-36	153
contig67161	contig14679	77.536	276	32	21	77973	78237	23358	23614	4.03e-36	151
contig67161	contig14679	81.818	176	14	11	70888	71054	10730	10564	7.29e-33	141
contig67161	contig14679	78.049	205	30	14	76286	76482	27273	27076	2.38e-26	118
contig67161	contig14679	73.741	278	53	17	78292	78561	23623	23358	2.90e-25	114
contig67161	contig14679	78.808	151	14	7	55442	55591	32765	32898	1.01e-24	113
contig67161	contig14679	78.378	148	27	5	76336	76482	11545	11688	1.50e-22	105
contig67161	contig14679	73.709	213	26	15	2051	2246	1728	1927	3.31e-18	92.4
contig67161	contig14679	79.245	106	18	3	75508	75613	14073	14174	1.71e-15	83.3
contig67161	contig14679	82.278	79	7	5	69133	69208	23454	23528	4.60e-10	64.4
contig67161	contig14679	73.054	167	26	14	46482	46637	13418	13260	8.32e-07	53.6
contig67161	contig14679	85.366	41	5	1	63043	63082	10607	10647	4.31e-04	44.6
contig67161	expressed_cds	88.021	192	13	8	56697	56883	112	298	1.15e-55	216
contig67161	expressed_cds	100.000	92	0	0	57993	58084	298	389	5.24e-41	167
contig67161	expressed_cds	86.364	66	9	0	55526	55591	31	96	2.09e-14	79.7
contig67161	expressed_cds	100.000	43	0	0	58704	58746	390	432	2.09e-14	78.8
contig67161	expressed_cds	88.235	34	4	0	55904	55937	331	298	4.31e-04	44.6
contig67161	NODE_38289_length_618_cov_5.647166	71.814	408	66	29	56694	57077	179	561	3.77e-30	132
contig67161	NODE_38289_length_618_cov_5.647166	87.671	73	7	1	55519	55591	96	166	1.16e-17	89.7
contig67161	NODE_44048_length_535_cov_2.969828	86.301	73	8	1	55519	55591	110	180	4.91e-16	85.1
contig67161	NODE_44048_length_535_cov_2.969828	79.310	87	18	0	56706	56792	205	291	7.29e-14	77.0
NODE_44048_length_535_cov_2.969828	NODE_44048_length_535_cov_2.969828	100.000	535	0	0	1	535	1	535	0.0	966
NODE_44048_length_535_cov_2.969828	NODE_38289_length_618_cov_5.647166	88.170	448	43	2	15	456	1	444	2.87e-164	570
NODE_44048_length_535_cov_2.969828	expressed_cds	76.897	290	58	2	87	367	3	292	1.70e-59	221
NODE_44048_length_535_cov_2.969828	contig113427	74.182	275	53	4	190	455	5858	6123	2.22e-45	175
NODE_44048_length_535_cov_2.969828	contig113427	89.565	115	12	0	81	195	4531	4645	2.07e-39	154
NODE_44048_length_535_cov_2.969828	contig14679	79.630	108	15	2	83	188	32806	32908	5.95e-21	94.2
NODE_44048_length_535_cov_2.969828	contig67161	86.301	73	8	1	110	180	55519	55591	3.08e-18	85.1
NODE_44048_length_535_cov_2.969828	contig67161	79.310	87	18	0	205	291	56706	56792	4.57e-16	77.0
NODE_38289_length_618_cov_5.647166	NODE_38289_length_618_cov_5.647166	100.000	618	0	0	1	618	1	618	0.0	1115
NODE_38289_length_618_cov_5.647166	NODE_44048_length_535_cov_2.969828	88.170	448	43	2	1	444	15	456	3.32e-164	570
NODE_38289_length_618_cov_5.647166	contig113427	80.000	445	74	6	179	618	5861	6295	6.43e-110	389
NODE_38289_length_618_cov_5.647166	contig113427	88.889	108	12	0	67	174	4531	4638	1.52e-35	141
NODE_38289_length_618_cov_5.647166	expressed_cds	81.724	290	50	2	73	359	3	292	8.38e-77	279
NODE_38289_length_618_cov_5.647166	contig67161	71.814	408	66	29	179	561	56694	57077	2.74e-32	132
NODE_38289_length_618_cov_5.647166	contig67161	87.671	73	7	1	96	166	55519	55591	8.40e-20	89.7
NODE_38289_length_618_cov_5.647166	contig14679	80.769	104	13	2	69	171	32806	32903	1.98e-21	96.0
NODE_65428_length_363_cov_4.945205	NODE_65428_length_363_cov_4.945205	100.000	363	0	0	1	363	1	363	0.0	655
NODE_65428_length_363_cov_4.945205	contig113427	82.656	369	46	8	2	357	7200	7563	6.26e-101	358
NODE_65428_length_363_cov_4.945205	contig113427	78.638	323	36	2	1	322	4971	4681	2.19e-81	293
NODE_65428_length_363_cov_4.945205	contig67161	83.333	348	48	8	1	345	57923	58263	1.68e-95	340
NODE_65428_length_363_cov_4.945205	expressed_cds	84.146	82	13	0	81	162	308	389	4.83e-20	90.6
expressed_cds	expressed_cds	100.000	432	0	0	1	432	1	432	0.0	780
expressed_cds	contig113427	94.211	190	11	0	112	301	5864	6053	2.63e-81	294
expressed_cds	contig113427	100.000	92	0	0	298	389	7274	7365	2.63e-43	167
expressed_cds	contig113427	87.619	105	13	0	3	107	4537	4641	1.89e-32	132
expressed_cds	contig113427	90.217	92	9	0	298	389	4900	4809	8.06e-31	126
expressed_cds	contig113427	90.476	42	0	3	394	432	8834	8874	1.78e-07	49.1
expressed_cds	NODE_38289_length_618_cov_5.647166	81.724	290	50	2	3	292	73	359	5.79e-77	279
expressed_cds	NODE_44048_length_535_cov_2.969828	76.897	290	58	2	3	292	87	367	1.36e-59	221
expressed_cds	contig67161	88.021	192	13	8	112	298	56697	56883	5.79e-58	216
expressed_cds	contig67161	100.000	92	0	0	298	389	57993	58084	2.63e-43	167
expressed_cds	contig67161	86.364	66	9	0	31	96	55526	55591	1.05e-16	79.7
expressed_cds	contig67161	100.000	43	0	0	390	432	58704	58746	1.05e-16	78.8
expressed_cds	contig67161	88.235	34	4	0	298	331	55937	55904	2.16e-06	44.6
expressed_cds	NODE_65428_length_363_cov_4.945205	84.146	82	13	0	308	389	81	162	5.80e-20	90.6
expressed_cds	contig14679	77.895	95	16	1	3	97	32810	32899	3.66e-16	77.9
